"Gene","adj.P.Val","adj.P.Val.1","adj.P.Val.2"
"TC08000840.hg.1:2",0.0326489329833232,8.4896849762641e-19,2.1300465129199e-12
"TC0X000110.hg.1:2",0.0326599094335293,6.5486395666882e-18,2.87785085220742e-12
"TC02002047.hg.1:1",0.0326871174397014,9.82973992138801e-13,5.53325424489887e-10
"TC16000677.hg.1:8",0.0327419486117883,2.03892005286245e-11,2.414350126826e-07
"TC11001986.hg.1:5",0.0327419486117883,3.50443592930695e-07,1.98716008205074e-05
"TC04001741.hg.1:1",0.0328201232785609,1.01090375140674e-27,2.4045934198815e-11
"TC01001071.hg.1:1",0.0329072951569044,2.90546512498858e-09,3.50955812311464e-11
"TC01001136.hg.1:1",0.0329072951569044,2.90546512498858e-09,3.50955812311464e-11
"TC06004058.hg.1:2",0.0329571220154318,4.19593271304329e-06,0.00339856451341378
"TC11002637.hg.1:1",0.032991046945023,0.00201691623971069,0.0274775230668341
"TC11001722.hg.1:1",0.0330536656811895,5.69318095237009e-16,1.27459350991441e-13
"TC12002279.hg.1:1",0.0332076634775751,1.35746386241927e-10,1.61185104427279e-05
"TC15002209.hg.1:2",0.0332076634775751,1.35716734143967e-19,6.24788617878476e-06
"TC06002006.hg.1:1",0.033260010790124,2.09355609354352e-08,0.000136171304904264
"TC01005196.hg.1:5",0.033260010790124,0.00371877284228865,0.024106765149383
"TC02002726.hg.1:1",0.0333357960216266,9.24535168812515e-19,3.54347492251495e-13
"TC14000972.hg.1:4",0.0333384389656361,1.17502740100943e-05,0.000984612174455077
"TC11000483.hg.1:3",0.0335787970287804,6.17951270266939e-06,0.000143935275591703
"TC15001691.hg.1:1",0.0337741344587088,3.02589519349061e-07,0.00147970108343521
"TC0X002318.hg.1:3",0.033791643942077,2.3682135626444e-05,2.75060913929742e-05
"TC14001686.hg.1:1",0.0338258854272842,1.04248282494313e-18,8.07534439626422e-12
"TC01000953.hg.1:2",0.0341280599323228,1.19750014570912e-05,0.0425943265377949
"TC19001116.hg.1:1",0.0342324109112264,9.27916805585810e-11,0.00122802346772581
"TC16000045.hg.1:3",0.0343331707847621,2.22097942743723e-17,3.31138843695175e-12
"TC01002497.hg.1:1",0.0343331707847621,4.0612762437667e-16,1.25918929347823e-06
"TC09001031.hg.1:4",0.0343808681781027,1.70663398797102e-07,0.00200100412562435
"TC01003272.hg.1:1",0.0344562259831474,1.08999087423562e-06,0.000292714227866965
"TC08000908.hg.1:1",0.0344562259831474,7.52728552232772e-09,0.000269513835449122
"TC02000343.hg.1:1",0.0344562259831474,1.76676141210914e-06,7.3674068012017e-07
"TC11000625.hg.1:2",0.0345341193658936,5.60422404132751e-11,2.45348806923269e-07
"TC12001370.hg.1:1",0.0345341193658936,1.04066016588519e-08,7.32578318635974e-06
"TC13000228.hg.1:2",0.0345721784037431,7.60626906175887e-08,0.00368803209462878
"TC09002505.hg.1:1",0.0346560888996739,1.31994316870259e-09,1.55345994045492e-06
"TC01005876.hg.1:1",0.0346706739830179,1.3975627964508e-15,1.2415947147349e-07
"TC06000526.hg.1:3",0.0347507768439175,1.45121064073805e-11,4.32570275013621e-05
"TC08002232.hg.1:1",0.0347715260883323,2.72357357262058e-14,2.47514113941323e-11
"TC6_ssto_hap7000178.hg.1:2",0.0347715260883323,7.27622926295802e-05,0.0126322957524428
"TC6_cox_hap2000215.hg.1:2",0.0347715260883323,7.27622926295802e-05,0.0126322957524428
"TC6_qbl_hap6000200.hg.1:2",0.0347715260883323,7.27622926295802e-05,0.0126322957524428
"TC06002693.hg.1:2",0.0347715260883323,7.27622926295802e-05,0.0126322957524428
"TC13001087.hg.1:2",0.0347715260883323,3.49004664011093e-05,0.000552492140743044
"TC13000119.hg.1:2",0.0347715260883323,2.77980058337234e-14,3.72183844555225e-09
"TC01003408.hg.1:1",0.0348425796723635,3.0453272384681e-07,1.20365444472487e-05
"TC17001599.hg.1:1",0.0349265052380047,1.57349348397743e-10,2.4331840460949e-06
"TC21000514.hg.1:1",0.0350734477563256,0.000675468303409217,0.020529129998106
"TC19001379.hg.1:1",0.0350748110998693,7.84734506080102e-19,1.67627028018001e-11
"TC08002130.hg.1:1",0.0351039997292336,1.13693845688066e-18,7.63361311710773e-08
"TC13000788.hg.1:1",0.0351039997292336,2.22353055888721e-12,4.11938941577939e-10
"TC08001205.hg.1:1",0.0351042778392972,2.80282938838628e-11,0.000163366291288723
"TC04000140.hg.1:3",0.0351042778392972,1.67534607712823e-15,4.7030218116182e-07
"TC02002392.hg.1:1",0.0351042778392972,2.04339493859989e-12,3.11440726742308e-05
"3545858_st:1",0.0353358575971555,0.00313681239785235,0.0466558817620061
"TC01002401.hg.1:1",0.0353358575971555,8.49716306921201e-09,0.00103403161091771
"TC15002277.hg.1:1",0.0353358575971555,1.71578222657296e-18,8.28452172649646e-12
"TC03000056.hg.1:2",0.0353358575971555,3.81358417190957e-07,6.28170524671607e-06
"TC15001191.hg.1:1",0.0353358575971555,9.91525266812369e-12,4.31872972512901e-07
"TC19000523.hg.1:1",0.0356516089010147,7.91075367398358e-05,0.000318586024973827
"TC09001281.hg.1:2",0.0356737211845388,2.68480907662133e-10,2.61325682119084e-05
"TC01003532.hg.1:3",0.0356759132452146,0.000381274044552815,0.000974880721600831
"TC13000701.hg.1:2",0.03571141558999,0.00211756187954195,9.3137058109076e-05
"TC16001286.hg.1:1",0.0357269703316303,2.59642938899602e-09,4.19670014652969e-07
"TC19002202.hg.1:4",0.0357269703316303,5.67639497209386e-30,7.00885217409012e-11
"TC12002827.hg.1:2",0.0357269703316303,8.30300461935352e-08,4.14245071843016e-05
"TC11001302.hg.1:2",0.0357805889042844,1.00781905677764e-11,0.000395692775666923
"TC6_mcf_hap5000202.hg.1:2",0.0357805889042844,4.13061132368444e-28,2.18161642556625e-17
"TC6_ssto_hap7000193.hg.1:2",0.0357805889042844,4.13061132368444e-28,2.18161642556625e-17
"TC04001442.hg.1:1",0.0357980920353746,9.6967949225481e-11,3.84614477641654e-05
"TC19000887.hg.1:2",0.0357980920353746,1.32316188499194e-09,0.00136867266422258
"TC14000810.hg.1:4",0.0358217069566293,8.49556729271412e-08,1.21304099979929e-05
"TC15000731.hg.1:1",0.0358494916279929,2.79706151826572e-19,1.70362053646365e-14
"TC02005010.hg.1:2",0.0358494916279929,2.42573126820355e-14,1.19885121842084e-10
"TC08001684.hg.1:1",0.0358526386682877,1.12412598582969e-20,7.46970158849528e-09
"TC08000200.hg.1:3",0.0358896251727463,4.68348896394968e-23,1.76671354203205e-08
"TC05002654.hg.1:1",0.0359035252957136,1.76782932104602e-10,2.66483810624548e-08
"TC15002795.hg.1:4",0.0359182239941828,7.256367066109e-20,3.64682631240928e-10
"TC01006385.hg.1:2",0.0360591611514606,3.67891518698327e-08,2.52626692227621e-06
"TC04002899.hg.1:1",0.0360591611514606,1.29945948675816e-18,2.93628485890375e-06
"TC01001476.hg.1:4",0.0360996366724683,1.84868609649915e-05,4.91801306277941e-06
"TC03001706.hg.1:1",0.0361222714824914,4.15303697885069e-12,1.18573182931317e-05
"TC18000437.hg.1:1",0.0361691263816192,6.24345708996079e-08,1.68207758857235e-06
"TC17000362.hg.1:2",0.0361691263816192,1.00318114924618e-12,1.92703629908571e-09
"2835442_st:1",0.0363037505922125,5.33818206907853e-05,0.00899480121815962
"TC6_qbl_hap6000021.hg.1:2",0.0363199103863444,7.04723932713899e-20,8.72013945562941e-09
"TC19000534.hg.1:3",0.0363289951708031,3.43125614181009e-18,2.42182002330244e-12
"TC0X001214.hg.1:3",0.0363449109840772,1.47745540219385e-05,0.000129152943441948
"TC17000617.hg.1:2",0.0363449109840772,1.17056000867219e-09,6.66102332676338e-08
"TC07001898.hg.1:2",0.0365678097780889,3.737464307348e-07,0.000100137080219922
"TC14002316.hg.1:1",0.0366470376265294,1.00655256094764e-08,0.00127355046128303
"TC12000207.hg.1:2",0.0370507963154322,7.40174084970693e-13,5.42502092566977e-09
"TC0X000530.hg.1:2",0.0370778418150655,1.83854383163904e-12,1.17776048423431e-11
"TC01000060.hg.1:3",0.0370778418150655,3.38843356186463e-06,0.00934846960815681
"TC14000919.hg.1:1",0.0370778418150655,2.88046310292341e-07,2.37034046369483e-05
"TC19000517.hg.1:1",0.0371172393653181,1.92951803288365e-11,2.38396746086726e-06
"TC08000729.hg.1:3",0.0371172393653181,3.61511209055772e-12,9.26480117037756e-12
"TC19000596.hg.1:3",0.0371289039180157,6.31498089142027e-07,2.99674676401801e-05
"TC12001216.hg.1:1",0.0371330799321015,6.70310885114811e-06,0.00345087237979486
"TC17000794.hg.1:1",0.0371342953523785,4.83308384778086e-05,0.00526906758611514
"TC17000525.hg.1:3",0.0371651009602951,4.07376723412223e-09,1.99938293117543e-08
"TC02002039.hg.1:5",0.03719417459237,4.21982714374701e-05,0.0159816288448115
"TC01001829.hg.1:3",0.0372417754657225,5.68990488460805e-23,1.73129424658412e-12
"TC6_qbl_hap6000232.hg.1:1",0.0372496813274458,1.5056489949491e-25,4.18463128157139e-15
"3255800_st:1",0.0373267372735469,2.64330869249352e-05,0.00224153923699542
"TC6_apd_hap1000122.hg.1:2",0.0373755162546401,5.57871388091044e-28,2.82926663419328e-17
"TC01004998.hg.1:1",0.0373997181993647,8.26435393598495e-12,0.000173228021410344
"TC18000016.hg.1:2",0.0373997181993647,1.75958919324718e-17,5.27613710735151e-09
"TC12000859.hg.1:4",0.0374123771752706,5.73975196275943e-17,9.87037622676347e-10
"TC14000277.hg.1:3",0.0374259077183569,1.27713188371061e-13,3.70437015195578e-07
"TC01004255.hg.1:3",0.0374621087805787,3.75501060118802e-14,1.64676459351983e-09
"TC06004105.hg.1:2",0.0375500614764725,4.80637117508411e-11,0.000964447294342017
"TC04002559.hg.1:1",0.0376561833004448,8.13332916794059e-11,4.50950495165874e-06
"TC0X001522.hg.1:1",0.0377189272435122,7.1645365136991e-05,0.000442448734513389
"TC05000406.hg.1:4",0.0377189272435122,0.00083908816210585,0.023238227542043
"TC01001267.hg.1:7",0.0377559223048449,8.20233770060451e-06,0.00300505444868893
"TC6_cox_hap2000102.hg.1:4",0.0378209914506864,2.1738136272929e-23,1.17005540201164e-13
"TC6_dbb_hap3000094.hg.1:4",0.0378209914506864,2.1738136272929e-23,1.17005540201164e-13
"TC6_mann_hap4000086.hg.1:4",0.0378209914506864,2.1738136272929e-23,1.17005540201164e-13
"TC6_mcf_hap5000087.hg.1:4",0.0378209914506864,2.1738136272929e-23,1.17005540201164e-13
"TC6_qbl_hap6000093.hg.1:4",0.0378209914506864,2.1738136272929e-23,1.17005540201164e-13
"TC10000128.hg.1:1",0.0378885043210267,3.95839543657591e-11,6.41286417042649e-07
"TC19001300.hg.1:6",0.0379919689100221,1.3016814429038e-08,0.000257360561324907
"TC15001041.hg.1:1",0.0380716741125758,6.76312788380523e-18,3.06360255647004e-16
"TC09001416.hg.1:1",0.0381974695484471,1.242228862624e-17,4.53208638591033e-13
"TC01006382.hg.1:2",0.0381974695484471,8.4767130172944e-10,7.39554651623499e-06
"TC10000434.hg.1:1",0.0383086546161128,0.000702914871569288,0.00038811620863475
"TC01001807.hg.1:2",0.038416645188463,1.84004402923931e-07,1.74143467308921e-06
"TC08002596.hg.1:1",0.0384268323318228,3.64510166174818e-08,2.02694788642174e-06
"TC12001988.hg.1:4",0.0384609071012187,5.36768363624776e-20,1.62873131545063e-11
"TC05000855.hg.1:5",0.0384609071012187,1.45233985479582e-07,4.17091707272993e-06
"3706176_st:1",0.03849499025784,3.55171413540458e-13,5.00537558096458e-09
"TC06000918.hg.1:1",0.0385335246335401,0.00878910220432856,0.0498651785823189
"TC01001350.hg.1:1",0.0386626825592127,5.35922006962587e-13,1.47302104650283e-06
"TC01006385.hg.1:3",0.0386626825592127,2.37808560416027e-06,1.61045997322475e-06
"TC07001811.hg.1:2",0.0386718647699351,0.000123733550087538,0.000370959345918373
"JUC04005579.hg.1:1",0.0387033506299102,4.95413121692853e-08,6.55543388915414e-06
"TC12000392.hg.1:4",0.038814466725541,8.59187555369803e-07,7.5428198485255e-08
"TC02001354.hg.1:2",0.0389123046507532,4.15594551214588e-24,9.70706472033114e-19
"TC01001266.hg.1:1",0.0389210507246294,0.0038478246210831,0.0320719319372531
"TC09000662.hg.1:2",0.0389303941620014,1.3042066226544e-15,2.91465108331124e-06
"TC01003362.hg.1:2",0.0389303941620014,1.02540837027075e-08,1.99807463999663e-13
"TC03001460.hg.1:2",0.0390753471894171,2.0988319904146e-10,6.81919032405441e-07
"TC01002658.hg.1:1",0.0392915466343725,2.5711691914557e-07,0.00356729027090578
"TC15000364.hg.1:3",0.0393185827256435,2.99306995344341e-24,2.76588396491691e-14
"TC06000909.hg.1:1",0.0394802955802331,3.63102251396747e-21,5.24317441669316e-09
"TC02000481.hg.1:1",0.0394955744614627,4.89724412342673e-05,0.0299668820139786
"TC07000059.hg.1:2",0.0395368100765645,5.02035842114779e-07,2.7742707953858e-06
"TC04000587.hg.1:1",0.0396066799282364,3.02922862543698e-08,4.48102360686592e-08
"TC16001484.hg.1:1",0.0396066799282364,2.93880292825907e-10,5.47465899753187e-09
"TC01001934.hg.1:2",0.0396712574263335,2.71237387875361e-17,1.0748784491176e-12
"TC03000051.hg.1:4",0.0397675003269412,0.000355311415456659,0.0066999002384102
"TC05001958.hg.1:1",0.0398446758561809,0.00195418659435184,0.0114457384279754
"TC22000311.hg.1:2",0.0398639480234642,6.23794678953264e-10,7.51381567961641e-06
"TC01004499.hg.1:1",0.0400422955909585,9.21983974155302e-06,0.0030446207995449
"TC01000803.hg.1:1",0.0400422955909585,9.21983974155302e-06,0.0030446207995449
"TC05001274.hg.1:2",0.0401119771752297,3.34403351535441e-10,0.000257045278427146
"TC03001150.hg.1:2",0.0401119771752297,1.45483841344442e-11,4.82215386450009e-06
"TC12002934.hg.1:1",0.0404408874528296,0.0209340628191956,0.0242329131994763
"TC12001658.hg.1:1",0.0405012912872942,8.88623368862798e-09,3.96584924215688e-08
"TC19002666.hg.1:1",0.0406882043494892,2.02740730200632e-09,0.000168561343309374
"TC12000691.hg.1:2",0.0407175685545694,1.9945757117025e-06,0.00209180002898167
"TC09001510.hg.1:3",0.0407419560872247,3.51010855367418e-07,4.67010116648863e-07
"TC09001133.hg.1:1",0.0408094872087989,8.50760816359386e-14,2.76954834408518e-08
"TC05003405.hg.1:1",0.040822859418319,1.70880391762775e-17,4.72933933840898e-08
"TC12002796.hg.1:2",0.0408560275099163,1.12027618184418e-07,1.10102011858943e-14
"TC04000002.hg.1:1",0.0409103104641235,3.07962383333504e-17,4.69440167859297e-11
"TC14000921.hg.1:1",0.0411325220577055,5.16597141990746e-21,9.82924370825238e-08
"TC20000818.hg.1:2",0.0411325220577055,1.69080707716766e-07,9.74367390112977e-07
"TC17001442.hg.1:1",0.0412326717341652,7.93527475311749e-16,1.99153112677393e-13
"TC13000601.hg.1:1",0.0413718392885912,0.013511002982868,0.0315665319005329
"TC12002266.hg.1:1",0.0414695238084623,2.67561118396042e-12,5.61598771483872e-09
"TC19000229.hg.1:1",0.0415467125617469,1.20988284330003e-16,3.8145751477335e-10
"TC01006340.hg.1:5",0.04159044994257,1.59502721601055e-07,0.000268552100522521
"TC06000226.hg.1:1",0.04159044994257,1.96507955673381e-06,1.33061546652974e-05
"TC01006329.hg.1:1",0.04159044994257,6.00927098607676e-27,4.28808680497765e-14
"TC20000529.hg.1:1",0.04159044994257,4.91501546319712e-08,3.99018468310118e-08
"TC12001092.hg.1:5",0.04159044994257,1.06675378954088e-11,3.49947446104189e-07
"TC16001368.hg.1:1",0.04159044994257,6.54975163963887e-09,5.12418251606231e-07
"TC03001734.hg.1:1",0.04159044994257,8.04850812393025e-09,2.29276641780902e-08
"TC19000332.hg.1:3",0.04159044994257,3.30698750078574e-07,2.61397422731893e-05
"TC06001828.hg.1:3",0.0417874786347635,0.005674341920208,0.047691575941357
"TC01005932.hg.1:1",0.0418860823894121,0.000354599655968504,0.0265860488588986
"TC17001847.hg.1:2",0.0418955104391876,0.000282625553378748,0.000315735922793701
"TC04001517.hg.1:2",0.0419557494044049,0.00036045297472134,0.00449008420124809
"TC22001427.hg.1:1",0.0419675701961496,4.32754934557596e-08,2.15095540656177e-07
"TC04000611.hg.1:2",0.041988923522729,0.000825301172781949,0.0497282637926686
"TC15000707.hg.1:2",0.0420155383010078,1.69918981079756e-08,1.17521808286676e-05
"TC01004328.hg.1:1",0.0420155383010078,1.46222209302395e-12,5.70097985980427e-09
"TC0X001551.hg.1:1",0.0420344265789419,1.02191044196345e-18,9.31530159947986e-06
"TC22000098.hg.1:1",0.0422371750064534,3.74140671471269e-09,9.39085261182907e-05
"TC01005850.hg.1:1",0.0422469690653402,0.000878795277502343,0.0317772891742072
"TC03001988.hg.1:2",0.0422811120181705,0.00155614291012873,0.00635349333671782
"TC14000417.hg.1:2",0.0422811120181705,9.36119215015567e-05,0.00126367173056512
"TC03001367.hg.1:5",0.0422811120181705,2.51827103479967e-17,9.13912604174822e-12
"TC16000317.hg.1:3",0.0423732901990428,1.42213917897308e-10,0.004393674503923
"TC19001687.hg.1:3",0.0425182965856032,3.21510246591414e-05,0.0010097510215251
"TC16000460.hg.1:1",0.0425938805437073,8.6888201686405e-25,2.70909821817227e-11
"TC17000665.hg.1:1",0.0425938805437073,3.41870742280363e-11,2.27281555888578e-10
"TC17001371.hg.1:1",0.0426220637075149,0.000442758206268026,0.0262982273021896
"TC01003159.hg.1:1",0.0429384403916404,1.24818586949367e-07,1.8584595283189e-07
"TC04001627.hg.1:2",0.0429802436136915,6.63939855995667e-08,7.22236098010938e-06
"TC07000424.hg.1:2",0.0430166946440991,1.63109329576942e-17,1.19976381686617e-05
"TC02004761.hg.1:1",0.043045211520036,3.92371582269168e-07,0.00374384443901811
"TC08001063.hg.1:1",0.0430844864735461,4.98936414208146e-08,1.5475550793366e-09
"TC11002588.hg.1:1",0.0431734613865502,3.82517581877005e-13,8.87844849849031e-10
"TC09002896.hg.1:2",0.0432454019277157,3.33411453954196e-19,5.50042868528484e-09
"TC08000602.hg.1:2",0.0432544501437813,2.66390991380951e-07,1.07777943700497e-05
"TC11002278.hg.1:2",0.0432544501437813,0.00028292620088011,0.000201024594945939
"TC10000801.hg.1:3",0.0434563598281813,9.74617020479947e-18,8.58498826045656e-13
"3598718_st:1",0.0436352521674725,0.00394625885814684,0.0134059132228912
"TC02001807.hg.1:1",0.0436732472271866,1.35349405233399e-22,5.54837460356893e-12
"TC16001441.hg.1:1",0.0436732472271866,4.29024284302903e-13,2.7383137630045e-06
"TC0X001024.hg.1:2",0.0437001306553245,8.38470867077057e-22,2.1669458159163e-07
"TC16000412.hg.1:2",0.0437001306553245,2.1915460013042e-08,3.68510133555033e-06
"TC07001016.hg.1:3",0.0437001306553245,2.34897002995706e-22,1.18128784121087e-12
"TC05001826.hg.1:3",0.0437526058935732,4.67339257393978e-08,0.00102642464800723
"TC10001584.hg.1:2",0.0438021949639093,4.34144589054973e-07,0.000182113704388267
"TC02000526.hg.1:2",0.0438350594932488,1.19081448281433e-21,1.67973398327606e-07
"PSR22012045.hg.1:1",0.0439534304409929,1.86832061081713e-16,4.65020526400756e-11
"TC01002211.hg.1:1",0.0439704749026844,2.15226467123921e-05,0.000923110646433663
"TC02002395.hg.1:1",0.044047852199021,9.84351400350149e-13,0.000153814714708439
"TC02000407.hg.1:2",0.0441133705908344,8.96350015828347e-17,1.61975449855644e-14
"PSR15015199.hg.1:1",0.044379245943502,1.05372946435365e-05,0.00242341359235586
"2960244_st:1",0.0444271917981004,3.69478600694977e-06,0.00583703242318526
"TC06001064.hg.1:1",0.0444271917981004,6.69738121560499e-08,5.65525718539917e-05
"2824554_st:1",0.0444271917981004,0.00642495099320295,0.0315174767315503
"TC03003368.hg.1:3",0.0445150634313476,0.00107436319011517,0.000344621400969857
"TC11000030.hg.1:2",0.0446937521196832,1.22524066724698e-05,0.00204284004905074
"TC02002862.hg.1:1",0.044878919244109,0.00235389518319825,0.000799576856292534
"TC19000236.hg.1:2",0.044878919244109,3.29615268890698e-05,0.000943864320607276
"TC10000443.hg.1:4",0.0448945446428316,0.000258228662875599,0.0144127626555196
"TC15001249.hg.1:1",0.0449747876779957,4.06396989415371e-22,3.22700170467923e-19
"TC06002050.hg.1:1",0.044990180775102,1.24200344024232e-07,2.25438198283895e-07
"TC05000831.hg.1:4",0.0451229577486007,2.50998957552154e-08,0.000548413472806883
"TC06000871.hg.1:2",0.0451916377346225,0.00745490283239374,0.0334985842714496
"TC17002891.hg.1:2",0.0455646852323384,7.05204510498692e-11,7.08364013836872e-05
"TC14000454.hg.1:2",0.0455821883866801,4.08163643298517e-21,8.90573371490839e-09
"TC10000413.hg.1:1",0.0457041365417639,0.00661925173485097,0.00748149082587102
"TC0X000154.hg.1:1",0.0457202309294998,3.33849609017119e-10,1.07433132825819e-07
"TC05000237.hg.1:1",0.0457861420919978,4.19212258944362e-07,6.01487368318857e-05
"TC17001859.hg.1:1",0.0457861420919978,8.24347332956987e-06,0.00120814491596401
"TC02000535.hg.1:2",0.045800908947499,1.07891867988748e-13,3.84857945801569e-06
"TC15001257.hg.1:1",0.0458210187676531,6.56538697111977e-23,2.82700168876945e-16
"TC08000850.hg.1:2",0.0458210187676531,3.11266882768843e-06,0.000904071892507592
"TC01002955.hg.1:1",0.0458470195331356,1.04522671437723e-15,6.91837204297483e-10
"TC15001652.hg.1:1",0.0460329884889317,2.4395623184035e-15,6.50834487227238e-12
"TC14000278.hg.1:3",0.0461033039260475,1.51075180715302e-15,1.52873755791764e-05
"TC09000196.hg.1:5",0.0461033039260475,1.02504312812122e-05,0.00203045529929785
